#All times in years
#
#time,redshift1,redshift2
0.47047046,5.51939e-05,0.00011020899
0.4804805,5.3048134e-05,0.00011122227
0.4904905,5.4180622e-05,0.00011074543
0.5005005,5.4061413e-05,0.00011366606
0.5105105,5.2392483e-05,0.00011283159
0.5205205,5.310774e-05,0.00011533499
0.5305305,5.364418e-05,0.00011461973
0.5405405,5.340576e-05,0.00011450052
0.5505506,5.1498413e-05,0.000113487244
0.5605606,5.00679e-05,0.0001167655
0.5705706,5.030632e-05,0.00011616945
0.5805806,5.0246716e-05,0.00011599064
0.5905906,4.6610832e-05,0.00011467934
0.6006006,4.7147274e-05,0.00011950731
0.6106106,4.7147274e-05,0.00011855364
0.6206206,4.8220158e-05,0.00011616945
0.6306306,4.762411e-05,0.000118911266
0.6406406,4.5835972e-05,0.000117361546
0.6506507,4.5895576e-05,0.00012153387
0.6606607,4.4822693e-05,0.000119149685
0.6706707,4.440546e-05,0.000120699406
0.6806807,4.5597553e-05,0.000119030476
0.6906907,4.518032e-05,0.00011795759
0.7007007,4.285574e-05,0.00012141466
0.7107107,4.428625e-05,0.00012040138
0.7207207,4.3570995e-05,0.00012135506
0.7307307,4.2438507e-05,0.00012135506
0.7407407,4.297495e-05,0.00012266636
0.7507508,4.1425228e-05,0.00012260675
0.7607608,4.0709972e-05,0.000121831894
0.7707708,4.0709972e-05,0.00012260675
0.7807808,4.0233135e-05,0.00012356043
0.7907908,3.916025e-05,0.00012260675
0.8008008,4.1484833e-05,0.00012165308
0.8108108,3.9696693e-05,0.00012427568
0.8208208,3.8981438e-05,0.00012165308
0.8308308,3.8206577e-05,0.00012415648
0.8408408,3.862381e-05,0.00012272596
0.8508509,3.916025e-05,0.00012373924
0.8608609,3.7789345e-05,0.00012463331
0.8708709,3.886223e-05,0.00012469292
0.8808809,3.927946e-05,0.00012391806
0.8908909,3.951788e-05,0.00012308359
0.9009009,3.9696693e-05,0.00012344122
0.9109109,3.8027763e-05,0.00012558699
0.9209209,3.7133694e-05,0.00012481213
0.9309309,3.7908554e-05,0.0001244545
0.9409409,3.8444996e-05,0.00012606382
0.950951,3.8325787e-05,0.00012654066
0.960961,3.8087368e-05,0.00012546778
0.970971,3.796816e-05,0.00012385845
0.980981,3.916025e-05,0.00012391806
0.990991,3.7372112e-05,0.0001245141
1.001001,3.7908554e-05,0.00012308359
1.011011,3.8206577e-05,0.00012224913
1.021021,3.951788e-05,0.00012528896
1.031031,3.939867e-05,0.00012356043
1.041041,3.916025e-05,0.00012397766
1.051051,4.0113926e-05,0.00012463331
1.061061,3.9815903e-05,0.00012224913
1.071071,3.838539e-05,0.00012385845
1.081081,3.8146973e-05,0.00012391806
1.091091,3.8802624e-05,0.00012493134
1.1011012,4.017353e-05,0.0001243949
1.1111112,4.0113926e-05,0.0001244545
1.1211212,4.0709972e-05,0.00012362003
1.1311312,3.9815903e-05,0.00012373924
1.1411412,4.0113926e-05,0.0001232028
1.1511512,4.2021275e-05,0.00012290478
1.1611612,3.963709e-05,0.000121712685
1.1711712,3.963709e-05,0.00012254715
1.1811812,4.374981e-05,0.00012153387
1.1911912,4.351139e-05,0.00012212992
1.2012012,4.041195e-05,0.00012099743
1.2112112,4.4226646e-05,0.00012230873
1.2212212,4.351139e-05,0.000121712685
1.2312312,4.464388e-05,0.00011998415
1.2412412,4.4345856e-05,0.00011968613
1.2512512,4.452467e-05,0.000118255615
1.2612612,4.464388e-05,0.00011771917
1.2712712,4.595518e-05,0.000119268894
1.2812812,4.851818e-05,0.00011986494
1.2912912,4.673004e-05,0.00011897087
1.3013014,4.6551228e-05,0.00011867285
1.3113114,4.8279762e-05,0.00011712313
1.3213214,4.8935413e-05,0.00011742115
1.3313314,4.7147274e-05,0.00011539459
1.3413414,5.018711e-05,0.00011497736
1.3513514,4.8696995e-05,0.00011575222
1.3613614,4.798174e-05,0.00011473894
1.3713714,4.929304e-05,0.00011444092
1.3813814,5.3226948e-05,0.00011283159
1.3913914,5.0663948e-05,0.00011134148
1.4014014,5.340576e-05,0.00011360645
1.4114114,5.2273273e-05,0.00011461973
1.4214214,5.465746e-05,0.000110566616
1.4314314,5.5909157e-05,0.00011181831
1.4414414,5.710125e-05,0.000112235546
1.4514514,5.64456e-05,0.00011008978
1.4614614,5.722046e-05,0.000111460686
1.4714714,5.5730343e-05,0.00010997057
1.4814814,5.7041645e-05,0.00011026859
1.4914914,5.799532e-05,0.000108242035
1.5015016,5.9187412e-05,0.00010943413
1.5115116,5.8472157e-05,0.00010788441
1.5215216,6.0141087e-05,0.000106692314
1.5315316,6.145239e-05,0.00010609627
1.5415416,6.0737133e-05,0.00010538101
1.5515516,6.16312e-05,0.00010251999
1.5615616,6.2942505e-05,0.000105679035
1.5715716,6.502867e-05,0.0001052618
1.5815816,6.425381e-05,0.00010251999
1.5915916,6.604195e-05,0.00010228157
1.6016016,6.753206e-05,0.00010126829
1.6116116,6.80089e-05,0.00010126829
1.6216216,7.009506e-05,9.816885e-05
1.6316316,7.0393085e-05,9.906292e-05
1.6416416,7.069111e-05,0.000102221966
1.6516516,7.1167946e-05,9.9897385e-05
1.6616616,6.967783e-05,9.8228455e-05
1.6716716,7.379055e-05,9.6440315e-05
1.6816816,7.510185e-05,9.858608e-05
1.6916916,7.5519085e-05,9.828806e-05
1.7017018,7.432699e-05,9.584427e-05
1.7117118,7.605553e-05,9.679794e-05
1.7217218,7.4744225e-05,9.5784664e-05
1.7317318,7.82609e-05,9.471178e-05
1.7417418,7.933378e-05,9.3340874e-05
1.7517518,7.82609e-05,9.3877316e-05
1.7617618,8.1300735e-05,9.1552734e-05
1.7717718,8.106232e-05,9.256601e-05
1.7817818,8.302927e-05,9.030104e-05
1.7917918,8.21352e-05,9.0777874e-05
1.8018018,8.362532e-05,8.863211e-05
1.8118118,8.4877014e-05,8.904934e-05
1.8218218,8.2969666e-05,8.85725e-05
1.8318318,8.612871e-05,8.845329e-05
1.8418418,8.738041e-05,8.696318e-05
1.8518518,8.755922e-05,8.434057e-05
1.8618618,8.8870525e-05,8.523464e-05
1.8718718,9.119511e-05,8.5651875e-05
1.8818818,9.161234e-05,8.4638596e-05
1.8918918,9.357929e-05,8.33869e-05
1.901902,9.340048e-05,8.291006e-05
1.911912,9.250641e-05,8.33869e-05
1.921922,9.453297e-05,8.0406666e-05
1.931932,9.506941e-05,8.2194805e-05
1.941942,9.649992e-05,7.915497e-05
1.951952,9.584427e-05,7.939339e-05
1.961962,9.793043e-05,7.83205e-05
1.971972,9.953976e-05,7.915497e-05
1.981982,0.00010043383,7.772446e-05
1.991992,0.00010120869,7.6532364e-05
2.002002,0.00010281801,7.44462e-05
2.012012,0.00010114908,7.647276e-05
2.022022,0.00010281801,7.456541e-05
2.032032,0.000103354454,7.3611736e-05
2.042042,0.00010508299,7.3850155e-05
2.052052,0.00010514259,7.2956085e-05
2.062062,0.00010627508,7.015467e-05
2.072072,0.00010681152,7.1406364e-05
2.082082,0.00010728836,6.8962574e-05
2.092092,0.00010973215,6.979704e-05
2.102102,0.00010859966,7.098913e-05
2.112112,0.00010937452,6.788969e-05
2.122122,0.00011134148,6.8604946e-05
2.132132,0.00011307001,6.8724155e-05
2.142142,0.00011384487,6.645918e-05
2.152152,0.00011432171,6.842613e-05
2.162162,0.00011253357,6.598234e-05
2.172172,0.00011688471,6.520748e-05
2.182182,0.0001154542,6.532669e-05
2.192192,0.0001167655,6.5624714e-05
2.2022023,0.00011819601,6.455183e-05
2.2122123,0.000117361546,6.258488e-05
2.2222223,0.00011843443,6.1392784e-05
2.2322323,0.000119805336,6.198883e-05
2.2422423,0.00011873245,6.1154366e-05
2.2522523,0.0001193881,6.109476e-05
2.2622623,0.00012022257,6.28829e-05
2.2722723,0.00012201071,5.954504e-05
2.2822824,0.00012207031,5.8829784e-05
2.2922924,0.00012338161,5.9962273e-05
2.3023024,0.00012284517,5.8412552e-05
2.3123124,0.00012511015,5.7578087e-05
2.3223224,0.00012534857,5.77569e-05
2.3323324,0.00012534857,5.7518482e-05
2.3423424,0.00012522936,5.686283e-05
2.3523524,0.00012457371,5.8352947e-05
2.3623624,0.00012540817,5.7697296e-05
2.3723724,0.0001270175,5.5909157e-05
2.3823824,0.00012594461,5.6028366e-05
2.3923924,0.00012916327,5.4717064e-05
2.4024024,0.0001295209,5.596876e-05
2.4124124,0.00012874603,5.3346157e-05
2.4224224,0.00012898445,5.477667e-05
2.4324324,0.00012820959,5.465746e-05
2.4424424,0.00013047457,5.5134296e-05
2.4524524,0.0001322031,5.477667e-05
2.4624624,0.00013101101,5.3465366e-05
2.4724724,0.00013059378,5.3584576e-05
2.4824824,0.00013178587,5.26309e-05
2.4924924,0.00013118982,5.3942204e-05
2.5025024,0.00013256073,5.2332878e-05
2.5125124,0.00013291836,5.1498413e-05
2.5225224,0.00013375282,5.1617622e-05
2.5325325,0.0001335144,5.275011e-05
2.5425425,0.00013303757,5.018711e-05
2.5525525,0.00013387203,5.275011e-05
2.5625625,0.00013381243,5.0783157e-05
2.5725725,0.00013417006,5.209446e-05
2.5825825,0.00013589859,5.030632e-05
2.5925925,0.00013488531,5.1021576e-05
2.6026027,0.00013405085,4.8160553e-05
2.6126127,0.00013405085,5.143881e-05
2.6226227,0.00013703108,4.965067e-05
2.6326327,0.00013631582,4.9591064e-05
2.6426427,0.00013679266,5.042553e-05
2.6526527,0.00013500452,5.1021576e-05
2.6626627,0.00013417006,5.0842762e-05
2.6726727,0.00013387203,4.9889088e-05
2.6826828,0.00013625622,4.9829483e-05
2.6926928,0.00013631582,4.9114227e-05
2.7027028,0.00013488531,4.774332e-05
2.7127128,0.00013583899,5.018711e-05
2.7227228,0.00013554096,4.7922134e-05
2.7327328,0.00013589859,4.953146e-05
2.7427428,0.00013720989,5.00679e-05
2.7527528,0.00013387203,4.887581e-05
2.7627628,0.00013589859,5.018711e-05
2.7727728,0.00013536215,5.042553e-05
2.7827828,0.00013625622,5.1379204e-05
2.7927928,0.00013524294,5.0604343e-05
2.8028028,0.00013548136,5.0723553e-05
2.8128128,0.00013589859,4.8935413e-05
2.8228228,0.00013500452,5.1498413e-05
2.8328328,0.00013583899,4.9591064e-05
2.8428428,0.0001334548,5.1140785e-05
2.8528528,0.00013446808,5.054474e-05
2.8628628,0.00013422966,5.185604e-05
2.8728728,0.00013363361,5.0365925e-05
2.8828828,0.00013273954,5.1617622e-05
2.8928928,0.00013452768,5.0365925e-05
2.9029028,0.00013315678,5.0127506e-05
2.9129128,0.00013273954,5.185604e-05
2.9229228,0.00013190508,5.477667e-05
2.9329329,0.0001322031,5.143881e-05
2.9429429,0.00013035536,5.275011e-05
2.9529529,0.0001320839,5.221367e-05
2.9629629,0.00013130903,5.3286552e-05
2.9729729,0.00013023615,5.1558018e-05
2.9829829,0.0001322031,5.429983e-05
2.9929929,0.00012993813,5.4478645e-05
3.0030031,0.00012850761,5.429983e-05
3.0130131,0.00012892485,5.5611134e-05
3.0230231,0.00013011694,5.6147575e-05
3.0330331,0.00012761354,5.5789948e-05
3.0430431,0.00012797117,5.722046e-05
3.0530531,0.00012600422,5.51939e-05
3.0630631,0.00012534857,5.5909157e-05
3.0730731,0.00012642145,5.90086e-05
3.0830832,0.00012534857,5.6803226e-05
3.0930932,0.00012463331,5.763769e-05
3.1031032,0.00012511015,5.8233738e-05
3.1131132,0.00012272596,5.710125e-05
3.1231232,0.00012230873,5.8710575e-05
3.1331332,0.00012218952,5.90086e-05
3.1431432,0.00012040138,6.0856342e-05
3.1531532,0.000119924545,6.0260296e-05
3.1631632,0.00012052059,6.186962e-05
3.1731732,0.00011950731,6.1154366e-05
3.1831832,0.000120818615,6.312132e-05
3.1931932,0.00011885166,6.234646e-05
3.2032032,0.000118494034,6.264448e-05
3.2132132,0.00011730194,6.3955784e-05
3.2232232,0.00011885166,6.401539e-05
3.2332332,0.00011533499,6.347895e-05
3.2432432,0.00011616945,6.407499e-05
3.2532532,0.00011527538,6.41346e-05
3.2632632,0.00011330843,6.592274e-05
3.2732732,0.000112473965,6.67572e-05
3.2832832,0.00011181831,6.645918e-05
3.2932932,0.00011134148,6.830692e-05
3.3033032,0.00010919571,6.6161156e-05
3.3133132,0.00011044741,6.824732e-05
3.3233232,0.0001103282,7.086992e-05
3.3333333,0.00010854006,7.081032e-05
3.3433433,0.000106573105,7.1167946e-05
3.3533533,0.00010681152,6.943941e-05
3.3633633,0.00010544062,7.104874e-05
3.3733733,0.000104010105,7.18832e-05
3.3833833,0.000105679035,7.158518e-05
3.3933933,0.00010406971,7.4744225e-05
3.4034035,0.00010353327,7.4744225e-05
3.4134135,0.00010049343,7.557869e-05
3.4234235,9.864569e-05,7.522106e-05
3.4334335,0.00010108948,7.778406e-05
3.4434435,0.00010031462,7.760525e-05
3.4534535,9.864569e-05,7.82609e-05
3.4634635,9.787083e-05,7.849932e-05
3.4734735,9.8109245e-05,7.909536e-05
3.4834836,9.423494e-05,7.921457e-05
3.4934936,9.5665455e-05,7.945299e-05
3.5035036,9.6440315e-05,8.165836e-05
3.5135136,9.3758106e-05,8.136034e-05
3.5235236,9.429455e-05,8.225441e-05
3.5335336,9.1552734e-05,8.34465e-05
3.5435436,8.9883804e-05,8.3982944e-05
3.5535536,8.934736e-05,8.583069e-05
3.5635636,8.785725e-05,8.535385e-05
3.5735736,8.791685e-05,8.690357e-05
3.5835836,8.666515e-05,8.773804e-05
3.5935936,8.749962e-05,8.690357e-05
3.6036036,8.5771084e-05,8.791685e-05
3.6136136,8.523464e-05,8.940697e-05
3.6236236,8.332729e-05,8.922815e-05
3.6336336,8.261204e-05,9.089708e-05
3.6436436,8.1419945e-05,8.970499e-05
3.6536536,8.237362e-05,8.958578e-05
3.6636636,7.9751015e-05,9.405613e-05
3.6736736,8.0764294e-05,9.196997e-05
3.6836836,7.772446e-05,9.268522e-05
3.6936936,7.778406e-05,9.49502e-05
3.7037036,7.647276e-05,9.5009804e-05
3.7137136,7.587671e-05,9.536743e-05
3.7237236,7.5399876e-05,9.638071e-05
3.7337337,7.605553e-05,9.614229e-05
3.7437437,7.43866e-05,9.715557e-05
3.7537537,7.277727e-05,9.816885e-05
3.7637637,7.2300434e-05,9.942055e-05
3.7737737,7.075071e-05,9.9658966e-05
3.7837837,6.9618225e-05,9.959936e-05
3.7937937,7.0273876e-05,0.000101327896
3.803804,6.830692e-05,0.000101566315
3.813814,6.997585e-05,0.00010102987
3.823824,6.6161156e-05,0.00010281801
3.833834,6.520748e-05,0.00010186434
3.843844,6.711483e-05,0.00010228157
3.853854,6.484985e-05,0.00010406971
3.863864,6.4373016e-05,0.00010460615
3.873874,6.169081e-05,0.000106573105
3.883884,6.1929226e-05,0.000106334686
3.893894,6.169081e-05,0.00010550022
3.903904,6.0915947e-05,0.00010716915
3.913914,6.0617924e-05,0.000106692314
3.923924,5.8054924e-05,0.00010859966
3.933934,5.9485435e-05,0.00010818243
3.943944,5.9604645e-05,0.00011026859
3.953954,5.710125e-05,0.00011110306
3.963964,5.7280064e-05,0.000110924244
3.973974,5.4121017e-05,0.00011074543
3.983984,5.4597855e-05,0.000110685825
3.993994,5.4121017e-05,0.00011229515
4.004004,5.4597855e-05,0.00011283159
4.0140142,5.2154064e-05,0.00011378527
4.024024,5.340576e-05,0.00011372566
4.0340343,5.2034855e-05,0.000112235546
4.044044,5.054474e-05,0.00011396408
4.0540543,5.143881e-05,0.0001154542
4.064064,4.9352646e-05,0.00011587143
4.0740743,5.0663948e-05,0.00011456013
4.084084,4.7564507e-05,0.000115036964
4.0940943,4.9114227e-05,0.000116467476
4.104104,4.7147274e-05,0.00011605024
4.1141143,4.810095e-05,0.000117480755
4.124124,4.696846e-05,0.00011628866
4.1341343,4.6789646e-05,0.000116586685
4.144144,4.5120716e-05,0.000120162964
4.1541543,4.5835972e-05,0.000118911266
4.164164,4.452467e-05,0.00012046099
4.1741743,4.339218e-05,0.00012129545
4.184184,4.4822693e-05,0.00012022257
4.1941943,4.464388e-05,0.00012218952
4.204204,4.374981e-05,0.0001218915
4.2142143,4.273653e-05,0.00012105703
4.224224,4.3153763e-05,0.00012129545
4.2342343,4.3153763e-05,0.00012236834
4.244244,4.0769577e-05,0.00012153387
4.2542543,3.9756298e-05,0.00012272596
4.264264,4.094839e-05,0.00012397766
4.2742743,4.2438507e-05,0.00012362003
4.284284,4.130602e-05,0.000120818615
4.2942944,4.0650368e-05,0.00012403727
4.304304,4.10676e-05,0.00012278557
4.3143144,4.0113926e-05,0.00012356043
4.324324,3.886223e-05,0.00012207031
4.3343344,3.9756298e-05,0.00012397766
4.344344,3.951788e-05,0.00012373924
4.3543544,3.916025e-05,0.00012511015
4.364364,3.7670135e-05,0.00012522936
4.3743744,3.796816e-05,0.00012409687
4.384384,3.71933e-05,0.0001244545
4.3943944,3.862381e-05,0.00012552738
4.4044046,3.8444996e-05,0.0001232624
4.4144144,3.9219856e-05,0.00012481213
4.4244246,3.784895e-05,0.00012415648
4.4344344,3.7431717e-05,0.0001244545
4.4444447,3.7789345e-05,0.00012403727
4.4544544,3.7670135e-05,0.00012505054
4.4644647,3.7372112e-05,0.00012469292
4.4744744,3.8981438e-05,0.00012564659
4.4844847,3.85046e-05,0.00012212992
4.4944944,3.8206577e-05,0.00012713671
4.5045047,3.796816e-05,0.00012481213
4.5145144,3.886223e-05,0.00012528896
4.5245247,3.749132e-05,0.00012463331
4.5345345,3.7908554e-05,0.00012379885
4.5445447,3.939867e-05,0.00012248755
4.5545545,3.8444996e-05,0.00012522936
4.5645647,3.8206577e-05,0.00012558699
4.5745745,4.0113926e-05,0.00012350082
4.5845847,3.9696693e-05,0.00012433529
4.5945945,3.9100647e-05,0.0001257658
4.6046047,4.1544437e-05,0.00012290478
4.6146145,3.9100647e-05,0.0001231432
4.6246247,4.0769577e-05,0.00012290478
4.6346345,3.9994717e-05,0.0001231432
4.6446447,3.963709e-05,0.00012356043
4.6546545,4.0709972e-05,0.00012099743
4.6646647,4.1663647e-05,0.00012117624
4.6746745,4.0590763e-05,0.000121474266
4.6846848,4.1663647e-05,0.00012207031
4.6946945,4.428625e-05,0.00012087822
4.7047048,4.2140484e-05,0.0001232028
4.7147145,4.3272972e-05,0.000121593475
4.724725,4.2259693e-05,0.00012218952
4.7347345,4.4345856e-05,0.000120937824
4.744745,4.36306e-05,0.00011867285
4.7547545,4.249811e-05,0.00011873245
4.764765,4.6908855e-05,0.00012022257
4.7747746,4.506111e-05,0.00011950731
4.784785,4.7922134e-05,0.00011795759
4.7947946,4.6908855e-05,0.00011956692
4.804805,4.595518e-05,0.00011664629
4.814815,4.8160553e-05,0.00011843443
4.824825,4.8160553e-05,0.00011628866
4.834835,4.8339367e-05,0.000115692616
4.844845,5.0842762e-05,0.00011730194
4.854855,4.9591064e-05,0.00011432171
4.864865,5.0008297e-05,0.000112354755
4.874875,4.9471855e-05,0.00011342764
4.884885,5.2690506e-05,0.000113129616
4.894895,5.143881e-05,0.00011378527
4.904905,5.2928925e-05,0.000113129616
4.914915,5.3465366e-05,0.00011360645
4.924925,5.2571297e-05,0.00011307001
4.934935,5.5372715e-05,0.000112354755
4.944945,5.632639e-05,0.00011074543
4.954955,5.6922436e-05,0.00010967255
4.964965,5.5372715e-05,0.00011050701
4.974975,5.77569e-05,0.00010955334
4.984985,5.888939e-05,0.00010967255
4.994995,5.710125e-05,0.00010770559
5.005005,6.0260296e-05,0.000108897686
5.015015,5.9723854e-05,0.00010806322
5.025025,5.9604645e-05,0.000106692314
5.035035,6.1035156e-05,0.00010550022
5.045045,6.2704086e-05,0.00010639429
5.055055,6.330013e-05,0.00010794401
5.065065,6.2823296e-05,0.00010532141
5.075075,6.341934e-05,0.000102579594
5.085085,6.6280365e-05,0.000102996826
5.095095,6.514788e-05,0.000101327896
5.105105,6.854534e-05,0.000103116035
5.115115,6.7174435e-05,0.00010043383
5.125125,6.7949295e-05,9.924173e-05
5.135135,6.9499016e-05,9.9122524e-05
5.145145,6.967783e-05,9.9897385e-05
5.155155,7.158518e-05,9.7990036e-05
5.165165,7.176399e-05,9.7095966e-05
5.175175,7.301569e-05,9.6321106e-05
5.185185,7.432699e-05,9.769201e-05
5.195195,7.56979e-05,9.649992e-05
5.2052054,7.534027e-05,9.518862e-05
5.215215,7.6413155e-05,9.417534e-05
5.2252254,7.587671e-05,9.518862e-05
5.235235,7.7962875e-05,9.328127e-05
5.2452455,8.028746e-05,9.286404e-05
5.255255,7.867813e-05,9.185076e-05
5.2652655,7.981062e-05,9.095669e-05
5.275275,8.106232e-05,9.000301e-05
5.2852855,8.3208084e-05,9.047985e-05
5.2952952,8.422136e-05,8.85725e-05
5.3053055,8.4757805e-05,8.863211e-05
5.3153152,8.457899e-05,8.8095665e-05
5.3253255,8.648634e-05,8.7320805e-05
5.3353353,8.863211e-05,8.714199e-05
5.3453455,8.833408e-05,8.589029e-05
5.3553553,8.928776e-05,8.493662e-05
5.3653655,8.773804e-05,8.523464e-05
5.3753753,8.827448e-05,8.4519386e-05
5.3853855,9.286404e-05,8.4638596e-05
5.3953953,9.202957e-05,8.493662e-05
5.4054055,9.274483e-05,8.201599e-05
5.4154153,9.2089176e-05,8.124113e-05
5.4254255,9.614229e-05,7.969141e-05
5.4354353,9.506941e-05,7.9631805e-05
5.4454455,9.4890594e-05,7.8201294e-05
5.4554553,9.596348e-05,7.8856945e-05
5.4654655,0.00010019541,7.772446e-05
5.4754753,9.894371e-05,7.736683e-05
5.4854856,9.948015e-05,7.7843666e-05
5.4954953,9.918213e-05,7.605553e-05
5.5055056,0.00010031462,7.468462e-05
5.5155153,0.00010210276,7.4863434e-05
5.5255256,0.00010347366,7.510185e-05
5.5355353,0.000104129314,7.271767e-05
5.5455456,0.00010615587,7.271767e-05
5.5555553,0.00010371208,7.331371e-05
5.5655656,0.00010609627,7.098913e-05
5.5755754,0.00010770559,7.1287155e-05
5.5855856,0.000108897686,6.9737434e-05
5.5955954,0.0001103282,7.146597e-05
5.6056056,0.00010871887,7.0512295e-05
5.615616,0.00011086464,6.920099e-05
5.6256256,0.00011086464,6.937981e-05
5.635636,0.00011116266,6.890297e-05
5.6456456,0.000112235546,6.765127e-05
5.655656,0.0001129508,6.556511e-05
5.6656656,0.00011360645,6.633997e-05
5.675676,0.00011408329,6.6936016e-05
5.6856856,0.00011587143,6.723404e-05
5.695696,0.00011616945,6.5267086e-05
5.7057056,0.00011640787,6.389618e-05
5.715716,0.00011718273,6.532669e-05
5.7257257,0.0001180172,6.246567e-05
5.735736,0.00011867285,6.258488e-05
5.7457457,0.000120043755,6.1154366e-05
5.755756,0.0001218915,6.186962e-05
5.7657657,0.00012105703,6.276369e-05
5.775776,0.0001219511,6.186962e-05
5.7857857,0.000121712685,5.8591366e-05
5.795796,0.00012236834,6.0498714e-05
5.8058057,0.0001244545,5.6803226e-05
5.815816,0.00012487173,5.942583e-05
5.8258257,0.00012415648,5.787611e-05
5.835836,0.00012600422,5.6684017e-05
5.8458457,0.00012552738,5.6505203e-05
5.855856,0.00012737513,5.9068203e-05
5.8658657,0.00012719631,5.6028366e-05
5.875876,0.0001283288,5.7816505e-05
5.8858857,0.0001270771,5.5789948e-05
5.895896,0.00012648106,5.477667e-05
5.9059057,0.00012904406,5.477667e-05
5.915916,0.00013041496,5.543232e-05
5.9259257,0.00013071299,5.5730343e-05
5.935936,0.00013065338,5.2571297e-05
5.9459457,0.00013101101,5.596876e-05
5.955956,0.00013041496,5.286932e-05
5.9659657,0.00013202429,5.453825e-05
5.975976,0.00013065338,5.3167343e-05
5.9859858,0.00013232231,5.1558018e-05
5.995996,0.00013291836,5.2392483e-05
6.0060062,0.00013190508,5.26309e-05
6.016016,0.00013250113,5.26309e-05
6.0260262,0.00013363361,5.0365925e-05
6.036036,0.00013279915,5.0783157e-05
6.0460463,0.00013363361,5.1498413e-05
6.056056,0.00013720989,5.197525e-05
6.0660663,0.00013428926,5.1677227e-05
6.076076,0.00013464689,5.0604343e-05
6.0860863,0.00013428926,5.1021576e-05
6.096096,0.0001334548,5.042553e-05
6.1061063,0.00013554096,5.018711e-05
6.116116,0.00013649464,5.042553e-05
6.1261263,0.00013530254,5.0902367e-05
6.136136,0.00013291836,5.0902367e-05
6.1461463,0.0001347065,4.8696995e-05
6.156156,0.00013428926,5.108118e-05
6.1661663,0.00013309717,5.054474e-05
6.176176,0.00013440847,4.810095e-05
6.1861863,0.00013589859,4.8816204e-05
6.196196,0.00013637543,4.839897e-05
6.2062063,0.00013709068,4.9233437e-05
6.216216,0.00013524294,4.8577785e-05
6.2262263,0.0001333952,4.9829483e-05
6.236236,0.00013411045,4.9948692e-05
6.2462463,0.00013375282,4.720688e-05
6.256256,0.0001348257,5.1558018e-05
6.2662663,0.00013464689,4.7683716e-05
6.276276,0.00013446808,4.965067e-05
6.2862864,0.00013667345,5.1259995e-05
6.296296,0.00013560057,5.0663948e-05
6.3063064,0.00013422966,4.8458576e-05
6.316316,0.00013703108,5.2154064e-05
6.3263264,0.00013494492,4.9948692e-05
6.336336,0.00013518333,5.0127506e-05
6.3463464,0.00013458729,4.8160553e-05
6.356356,0.00013428926,5.2690506e-05
6.3663664,0.00013548136,4.9471855e-05
6.376376,0.0001347661,5.0127506e-05
6.3863864,0.00013446808,4.9591064e-05
6.396396,0.00013232231,5.0783157e-05
6.4064064,0.0001321435,5.1140785e-05
6.4164166,0.0001320839,5.286932e-05
6.4264264,0.00013369322,5.310774e-05
6.4364367,0.00013321638,5.0604343e-05
6.4464464,0.00013238192,5.3346157e-05
6.4564567,0.0001308918,5.1259995e-05
6.4664664,0.00013107061,5.2809715e-05
6.4764767,0.00012975931,5.2332878e-05
6.4864864,0.00012868643,5.6385994e-05
